LP_LOAN_ID,LOANID,SETTINGS_ID,PLACEMENT_STATUS,PLACEMENT_STATUS_STARTDATE,PLACEMENT_STATUS_ENDDATE
98461,P00062707E49E,98461,Resurgent,2025-07-31,
99603,P0076C4A9DA1A,99603,Resurgent,2025-07-31,
100692,P0080A24AAAFF,100692,Resurgent,2025-07-31,
68471,P008165D0133B,68471,Resurgent,2025-07-31,
99255,P009EF31E965E,99255,Resurgent,2025-07-31,
68703,P00BECEB31BB5,68703,Resurgent,2025-07-31,
69515,P00ED0F8473AF,69515,Resurgent,2025-07-31,
96981,P00F70E650F7B,96981,Resurgent,2025-07-31,
69894,P014DAAE70BC8,69894,Resurgent,2025-07-31,
100934,P014F40DCBCCF,100934,Resurgent,2025-07-31,
98856,P0172230117DC,98856,Resurgent,2025-07-31,
100447,P01C388EFD411,100447,Resurgent,2025-07-31,
100459,P01CD3CB2DEEE,100459,Resurgent,2025-07-31,
100538,P01D5E82EA4BB,100538,Resurgent,2025-07-31,
99262,P01D7294CB98C,99262,Resurgent,2025-07-31,
98617,P01DFFE0EBB84,98617,Resurgent,2025-07-31,
100794,P024C09D097FE,100794,Resurgent,2025-07-31,
100939,P0255EA86B4C1,100939,Resurgent,2025-07-31,
70247,P025CC876D027,70247,Resurgent,2025-07-31,
68525,P028DEFFBBF41,68525,Resurgent,2025-07-31,
96359,P02920A0D1C99,96359,Resurgent,2025-07-31,
99229,P02D76F8B8E34,99229,Resurgent,2025-07-31,
97875,P02EC8EA86EF5,97875,Resurgent,2025-07-31,
97873,P030B3D01B4E2,97873,Resurgent,2025-07-31,
97450,P039241D6BB1E,97450,Resurgent,2025-07-31,
99334,P03AA9B878CA0,99334,Resurgent,2025-07-31,
98886,P03B1B045780E,98886,Resurgent,2025-07-31,
100146,P0458252916C4,100146,Resurgent,2025-07-31,
99764,P04671A39D0A9,99764,Resurgent,2025-07-31,
68517,P048005AD3F7E,68517,Resurgent,2025-07-31,
100749,P0498A59D0E8B,100749,Resurgent,2025-07-31,
97733,P04DDFB6AC300,97733,Resurgent,2025-07-31,
99359,P04EFD40C260C,99359,Resurgent,2025-07-31,
100717,P050825689352,100717,Resurgent,2025-07-31,
99742,P051962BEEF9B,99742,Resurgent,2025-07-31,
97822,P0530FB3A368E,97822,Resurgent,2025-07-31,
96384,P05566CC05E46,96384,Resurgent,2025-07-31,
99554,P056AC1FFD08E,99554,Resurgent,2025-07-31,
68677,P0575BAFEF28A,68677,Resurgent,2025-07-31,
100368,P05D2D6A41132,100368,Resurgent,2025-07-31,
99707,P05DF8A72D140,99707,Resurgent,2025-07-31,
74312,P0608419AB64F,74312,Resurgent,2025-07-31,
99050,P0640B45651D8,99050,Resurgent,2025-07-31,
97113,P06637AE3B338,97113,Resurgent,2025-07-31,
98475,P06805F5AD5D6,98475,Resurgent,2025-07-31,
100108,P06AFF6C107E5,100108,Resurgent,2025-07-31,
98425,P06B990C0B3E0,98425,Resurgent,2025-07-31,
100487,P06DB41DD9176,100487,Resurgent,2025-07-31,
96602,P07391288BE11,96602,Resurgent,2025-07-31,
100589,P074A36772050,100589,Resurgent,2025-07-31,
97340,P074EFEB0F144,97340,Resurgent,2025-07-31,
98782,P076DD67CC679,98782,Resurgent,2025-07-31,
100206,P078E450146B2,100206,Resurgent,2025-07-31,
97289,P0798877A9100,97289,Resurgent,2025-07-31,
72572,P07A415E774D9,72572,Resurgent,2025-07-31,
98498,P07E9FF41EAD0,98498,Resurgent,2025-07-31,
70947,P07EA99AF5C8B,70947,Resurgent,2025-07-31,
100583,P080CDC51C6D6,100583,Resurgent,2025-07-31,
70060,P080E1BDEA1CA,70060,Resurgent,2025-07-31,
99275,P081A054C98B8,99275,Resurgent,2025-07-31,
96837,P0893B5C4CF66,96837,Resurgent,2025-07-31,
100662,P08ABC944DC90,100662,Resurgent,2025-07-31,
99966,P08AF1034BD28,99966,Resurgent,2025-07-31,
99676,P08CD58EE3B97,99676,Resurgent,2025-07-31,
97932,P08D5C8D3C1B9,97932,Resurgent,2025-07-31,
100048,P08D84BB78322,100048,Resurgent,2025-07-31,
97449,P08FCB334DAA1,97449,Resurgent,2025-07-31,
100065,P0908A3439D19,100065,Resurgent,2025-07-31,
70389,P093BF6F18965,70389,Resurgent,2025-07-31,
98409,P09407159DA07,98409,Resurgent,2025-07-31,
71465,P0940CE9FAF19,71465,Resurgent,2025-07-31,
100497,P09AA5DC90426,100497,Resurgent,2025-07-31,
98286,P09CC4BC17D57,98286,Resurgent,2025-07-31,
98419,P0A20244878D9,98419,Resurgent,2025-07-31,
98506,P0A2AEDF5E585,98506,Resurgent,2025-07-31,
98725,P0A672D5568A0,98725,Resurgent,2025-07-31,
67311,P0AB930FFD9B1,67311,Resurgent,2025-07-31,
99032,P0B86E69A71B1,99032,Resurgent,2025-07-31,
98627,P0BB17C8BAC78,98628,Resurgent,2025-07-31,
99732,P0BC7988D3937,99732,Resurgent,2025-07-31,
70036,P0C045AB9B523,70036,Resurgent,2025-07-31,
100802,P0C0D597747E1,100802,Resurgent,2025-07-31,
97719,P0C43A225BD0C,97719,Resurgent,2025-07-31,
99093,P0C56017D9AB4,99093,Resurgent,2025-07-31,
100016,P0C68D6779707,100016,Resurgent,2025-07-31,
98034,P0C9722819040,98034,Resurgent,2025-07-31,
67566,P0CAC6CF0DFA9,67566,Resurgent,2025-07-31,
99398,P0CBCF18A7957,99398,Resurgent,2025-07-31,
99927,P0CCC71734773,99927,Resurgent,2025-07-31,
98806,P0D00453EEFF6,98806,Resurgent,2025-07-31,
97024,P0D18BC1EDDD5,97024,Resurgent,2025-07-31,
97427,P0D71EE6B5A5F,97427,Resurgent,2025-07-31,
96806,P0E1B447EB3B3,96806,Resurgent,2025-07-31,
100899,P0E31587306F5,100899,Resurgent,2025-07-31,
97034,P0E5091819381,97034,Resurgent,2025-07-31,
100469,P0E6D3D50E683,100469,Resurgent,2025-07-31,
97876,P0E7C38F265C7,97876,Resurgent,2025-07-31,
98383,P0E8F0A20D6A8,98383,Resurgent,2025-07-31,
98198,P0E97C534D9D3,98198,Resurgent,2025-07-31,
99720,P0EA05F8F67D5,99720,Resurgent,2025-07-31,
100024,P0EA75D68CB1C,100024,Resurgent,2025-07-31,
71367,P0EF0D6FC56CB,71367,Resurgent,2025-07-31,
100436,P0F0AC6FB1F9D,100436,Resurgent,2025-07-31,
70201,P0F13A9B2605B,70201,Resurgent,2025-07-31,
68309,P0F2661AD9811,68309,Resurgent,2025-07-31,
68664,P0F4990E2D4E7,68664,Resurgent,2025-07-31,
100380,P0F9F6290C6D6,100380,Resurgent,2025-07-31,
70829,P0FB19A5DEE47,70829,Resurgent,2025-07-31,
66647,P0FC0152970F8,66647,Resurgent,2025-07-31,
100782,P0FE1145D0C62,100782,Resurgent,2025-07-31,
99350,P0FE45E4FC6F8,99350,Resurgent,2025-07-31,
98855,P0FFB4512F589,98855,Resurgent,2025-07-31,
96808,P1076DB979EAD,96808,Resurgent,2025-07-31,
96988,P10B441473429,96988,Resurgent,2025-07-31,
97152,P10E7F425B711,97152,Resurgent,2025-07-31,
98087,P10F406D8BA8F,98087,Resurgent,2025-07-31,
68418,P114941BDE5FE,68418,Resurgent,2025-07-31,
100405,P117CA7702D97,100405,Resurgent,2025-07-31,
67820,P119AB2A22B4F,67820,Resurgent,2025-07-31,
100608,P11BACF133022,100608,Resurgent,2025-07-31,
99153,P120AF926F8E5,99153,Resurgent,2025-07-31,
68635,P123D4AEC3B72,68635,Resurgent,2025-07-31,
100426,P12486BC38188,100426,Resurgent,2025-07-31,
100779,P1281D3335FE4,100779,Resurgent,2025-07-31,
69239,P12A5A919C763,69239,Resurgent,2025-07-31,
100858,P12F239B6A085,100858,Resurgent,2025-07-31,
97954,P132CE8F29B6A,97954,Resurgent,2025-07-31,
99643,P1367341A3ACE,99643,Resurgent,2025-07-31,
98447,P1368C8E3C1A3,98447,Resurgent,2025-07-31,
96887,P13774F640F87,96887,Resurgent,2025-07-31,
97242,P138119EBBD7A,97242,Resurgent,2025-07-31,
67595,P13CBF2C0750D,67595,Resurgent,2025-07-31,
100217,P13D1C1BB7586,100217,Resurgent,2025-07-31,
96515,P13DADAD872AF,96515,Resurgent,2025-07-31,
67624,P13EA1C180FBF,67624,Resurgent,2025-07-31,
71848,P13FB344056BD,71848,Resurgent,2025-07-31,
71693,P14095E0910CB,71693,Resurgent,2025-07-31,
100905,P141F9841388C,100905,Resurgent,2025-07-31,
96926,P14398645E01E,96926,Resurgent,2025-07-31,
98450,P147780980C1D,98450,Resurgent,2025-07-31,
100344,P14820416E843,100345,Resurgent,2025-07-31,
71528,P1494ABF6B940,71528,Resurgent,2025-07-31,
97453,P14989A6DCA38,97453,Resurgent,2025-07-31,
96880,P14D68B1D0C3B,96880,Resurgent,2025-07-31,
69852,P14EAB11545D7,69852,Resurgent,2025-07-31,
97249,P150193D4A18F,97249,Resurgent,2025-07-31,
71265,P153C64FE6230,71265,Resurgent,2025-07-31,
97447,P15568E3B7F73,97447,Resurgent,2025-07-31,
97422,P156B950D337F,97422,Resurgent,2025-07-31,
100699,P15725C40DCA7,100699,Resurgent,2025-07-31,
69815,P1587DE6B68DE,69815,Resurgent,2025-07-31,
96639,P15E46915257E,96639,Resurgent,2025-07-31,
100927,P1618387B7461,100927,Resurgent,2025-07-31,
67006,P16188D6E2AAE,67006,Resurgent,2025-07-31,
97129,P161DF301EFEF,97129,Resurgent,2025-07-31,
98297,P16841ECBF995,98297,Resurgent,2025-07-31,
72531,P1696E2408FED,72531,Resurgent,2025-07-31,
97374,P1755CA8198CC,97374,Resurgent,2025-07-31,
98770,P175A5E00AFA7,98770,Resurgent,2025-07-31,
99257,P175C7EFCDF5D,99257,Resurgent,2025-07-31,
99242,P1769140ADBF2,99242,Resurgent,2025-07-31,
98436,P17A472AD8589,98436,Resurgent,2025-07-31,
97716,P17D164919EDB,97716,Resurgent,2025-07-31,
96916,P17E9E6E82137,96916,Resurgent,2025-07-31,
99841,P17EB99C91391,99841,Resurgent,2025-07-31,
70097,P1814AEB198D2,70097,Resurgent,2025-07-31,
100760,P1835C9BB582D,100760,Resurgent,2025-07-31,
98942,P187E9148CECB,98942,Resurgent,2025-07-31,
100000,P1881B298ACC8,100000,Resurgent,2025-07-31,
67251,P1883677B20C8,67251,Resurgent,2025-07-31,
96668,P188A538D178E,96668,Resurgent,2025-07-31,
97225,P18C3F04A485E,97225,Resurgent,2025-07-31,
99712,P18D3981E0742,99712,Resurgent,2025-07-31,
100730,P18E954DD775F,100730,Resurgent,2025-07-31,
99465,P18FCE006578C,99465,Resurgent,2025-07-31,
74936,P19234C315A0B,74936,Resurgent,2025-07-31,
99371,P1935D045F848,99371,Resurgent,2025-07-31,
100478,P194306FC7C04,100478,Resurgent,2025-07-31,
96951,P19437EE4AA20,96951,Resurgent,2025-07-31,
99140,P195C46B1117B,99140,Resurgent,2025-07-31,
67400,P195D51CDC392,67400,Resurgent,2025-07-31,
98373,P1973ECD4D766,98373,Resurgent,2025-07-31,
70753,P19844BCE302F,70753,Resurgent,2025-07-31,
97069,P19A956727E87,97069,Resurgent,2025-07-31,
98936,P19CD6769787A,98936,Resurgent,2025-07-31,
100476,P19E50802A390,100476,Resurgent,2025-07-31,
68891,P1A00B0DB9D63,68891,Resurgent,2025-07-31,
100231,P1A13A3B2411A,100231,Resurgent,2025-07-31,
97942,P1A234B8FF043,97942,Resurgent,2025-07-31,
96485,P1A4EBFA86429,96485,Resurgent,2025-07-31,
99922,P1A4F63E682B3,99922,Resurgent,2025-07-31,
97068,P1A8E72B97100,97068,Resurgent,2025-07-31,
70284,P1A92244FC3F9,70284,Resurgent,2025-07-31,
100230,P1AC5AED1332A,100230,Resurgent,2025-07-31,
99627,P1AD7D86CF3F4,99627,Resurgent,2025-07-31,
99768,P1AF3127F2E8B,99768,Resurgent,2025-07-31,
97283,P1B2EC75D911C,97283,Resurgent,2025-07-31,
99210,P1B5848EDDD29,99210,Resurgent,2025-07-31,
98168,P1B60C1DACF04,98168,Resurgent,2025-07-31,
99538,P1B73057C3CC5,99538,Resurgent,2025-07-31,
68688,P1B7C5BE28185,68688,Resurgent,2025-07-31,
98112,P1B7FA787DA46,98112,Resurgent,2025-07-31,
96711,P1BB551B22303,96711,Resurgent,2025-07-31,
100345,P1BBDBC69589A,100344,Resurgent,2025-07-31,
69123,P1BC96F805044,69123,Resurgent,2025-07-31,
99981,P1BD4710DDB98,99981,Resurgent,2025-07-31,
98010,P1BDC53D990B4,98010,Resurgent,2025-07-31,
99717,P1C08C48F9C64,99717,Resurgent,2025-07-31,
99007,P1C31B9D42563,99007,Resurgent,2025-07-31,
97263,P1C6B178B7AD1,97263,Resurgent,2025-07-31,
98601,P1C81E934CC38,98601,Resurgent,2025-07-31,
97734,P1CDBF8C0FD47,97734,Resurgent,2025-07-31,
98681,P1CE3309B9442,98681,Resurgent,2025-07-31,
98834,P1CEB2163400C,98834,Resurgent,2025-07-31,
70362,P1CFE99113A13,70362,Resurgent,2025-07-31,
99006,P1D1F997F7435,99006,Resurgent,2025-07-31,
99783,P1D34EB5845E4,99783,Resurgent,2025-07-31,
100681,P1DAABACE52DD,100681,Resurgent,2025-07-31,
100893,P1DCA276E4C8E,100893,Resurgent,2025-07-31,
99035,P1E35014D448E,99035,Resurgent,2025-07-31,
100246,P1E39264CD3EA,100246,Resurgent,2025-07-31,
70990,P1E3B7F951B28,70990,Resurgent,2025-07-31,
100601,P1E3C31EB52E0,100601,Resurgent,2025-07-31,
100118,P1E45B76F5F0C,100118,Resurgent,2025-07-31,
98792,P1E539E3FAAAB,98792,Resurgent,2025-07-31,
71813,P1E5ABA93EA9C,71813,Resurgent,2025-07-31,
99212,P1E8313FE4E5D,99212,Resurgent,2025-07-31,
97232,P1E9DDEE425B4,97232,Resurgent,2025-07-31,
98413,P1EA66AFEC1EE,98413,Resurgent,2025-07-31,
99659,P1EB00184B228,99659,Resurgent,2025-07-31,
98999,P1EF9E2C052F4,98999,Resurgent,2025-07-31,
100180,P1EFD7244A39E,100180,Resurgent,2025-07-31,
99186,P1F078C44BA4A,99186,Resurgent,2025-07-31,
98089,P1F2913B40A28,98089,Resurgent,2025-07-31,
98629,P1F6F21705BF8,98629,Resurgent,2025-07-31,
100714,P1F8891B5BED1,100714,Resurgent,2025-07-31,
98753,P1F9F16BA74B3,98753,Resurgent,2025-07-31,
67339,P1FC2EB31B8A4,67339,Resurgent,2025-07-31,
98106,P2024A7165DE4,98106,Resurgent,2025-07-31,
98310,P205A2C58A058,98310,Resurgent,2025-07-31,
97381,P206DF1960931,97381,Resurgent,2025-07-31,
100464,P20D357E87BBB,100464,Resurgent,2025-07-31,
96672,P20D5D99DDEFF,96672,Resurgent,2025-07-31,
98314,P210FBB02BAB7,98314,Resurgent,2025-07-31,
73286,P2153EF0C930E,73286,Resurgent,2025-07-31,
97287,P2193E9C47BB9,97287,Resurgent,2025-07-31,
70691,P21A48EC6704F,70691,Resurgent,2025-07-31,
98628,P21A61CB5D28D,98627,Resurgent,2025-07-31,
99230,P21CF1DAEB57C,99230,Resurgent,2025-07-31,
98503,P22626EC70B4B,98503,Resurgent,2025-07-31,
100173,P22801FA0ECED,100173,Resurgent,2025-07-31,
67770,P2298853404F6,67770,Resurgent,2025-07-31,
97750,P22B9AA4620FF,97750,Resurgent,2025-07-31,
100916,P22BC279E05A0,100916,Resurgent,2025-07-31,
97933,P22D23B7ACF00,97933,Resurgent,2025-07-31,
98572,P2351EAA36D91,98572,Resurgent,2025-07-31,
97376,P23643B3F6EEA,97376,Resurgent,2025-07-31,
99214,P236AF4EED37C,99214,Resurgent,2025-07-31,
96356,P238E917B0279,96356,Resurgent,2025-07-31,
70089,P23CD36D88BA3,70089,Resurgent,2025-07-31,
99570,P23EB73D956BE,99570,Resurgent,2025-07-31,
97988,P2410BC7A1841,97988,Resurgent,2025-07-31,
98594,P2427F53A5561,98594,Resurgent,2025-07-31,
98334,P2462274AA149,98334,Resurgent,2025-07-31,
71341,P24676EF689B0,71341,Resurgent,2025-07-31,
99288,P24A1164D7CAC,99288,Resurgent,2025-07-31,
98544,P24C103505D8E,98544,Resurgent,2025-07-31,
100268,P24EBA3F149CA,100268,Resurgent,2025-07-31,
100253,P24F1DD3E8FA4,100253,Resurgent,2025-07-31,
97437,P255B7A7C47B5,97437,Resurgent,2025-07-31,
98836,P255D12B7C59C,98836,Resurgent,2025-07-31,
66861,P2594FEB133A0,66861,Resurgent,2025-07-31,
99592,P25B6B0D450C6,99592,Resurgent,2025-07-31,
100505,P25D7A1C6B6FB,100505,Resurgent,2025-07-31,
98269,P261DB3BE7775,98269,Resurgent,2025-07-31,
96358,P263A47041FEE,96358,Resurgent,2025-07-31,
99569,P264588A23DB5,99569,Resurgent,2025-07-31,
97418,P264F477003F3,97418,Resurgent,2025-07-31,
100402,P26678B43BCC9,100402,Resurgent,2025-07-31,
70452,P2685EEAA7C3C,70452,Resurgent,2025-07-31,
70260,P269591AC695D,70260,Resurgent,2025-07-31,
98320,P2697EE3E3892,98320,Resurgent,2025-07-31,
97048,P26BFD7DD72FB,97048,Resurgent,2025-07-31,
97791,P26F00549A356,97791,Resurgent,2025-07-31,
99451,P26F9831410A1,99451,Resurgent,2025-07-31,
97027,P272773418870,97027,Resurgent,2025-07-31,
97046,P272E08E36354,97046,Resurgent,2025-07-31,
97444,P2736191672C6,97444,Resurgent,2025-07-31,
99203,P275BD8DE093F,99203,Resurgent,2025-07-31,
98328,P276CDF0BED31,98328,Resurgent,2025-07-31,
71239,P27AA918F138B,71239,Resurgent,2025-07-31,
100061,P27FB04242952,100061,Resurgent,2025-07-31,
100539,P280AC178D995,100539,Resurgent,2025-07-31,
99599,P28252B2878A9,99599,Resurgent,2025-07-31,
71909,P2849C18588E3,71909,Resurgent,2025-07-31,
99509,P28A54B5629A5,99509,Resurgent,2025-07-31,
98025,P293FF56F13A1,98025,Resurgent,2025-07-31,
99455,P295CCF05348F,99455,Resurgent,2025-07-31,
98780,P2974AEC32E4C,98780,Resurgent,2025-07-31,
96666,P299733BFC019,96666,Resurgent,2025-07-31,
99385,P29FA58D8C022,99385,Resurgent,2025-07-31,
99702,P2A1A450D146F,99702,Resurgent,2025-07-31,
98140,P2A35FE3C04AD,98140,Resurgent,2025-07-31,
100677,P2A65AF41AADC,100677,Resurgent,2025-07-31,
98232,P2A861F8B9973,98232,Resurgent,2025-07-31,
100390,P2A8732F7502F,100390,Resurgent,2025-07-31,
99081,P2A9F9DDA9FF2,99081,Resurgent,2025-07-31,
98433,P2AA5D171EBBD,98433,Resurgent,2025-07-31,
97769,P2AA8B95192BB,97769,Resurgent,2025-07-31,
70174,P2AB8A23D7687,70174,Resurgent,2025-07-31,
98798,P2AC29490BC08,98798,Resurgent,2025-07-31,
71717,P2B082D74033D,71717,Resurgent,2025-07-31,
100330,P2B5E6C1E2D3B,100330,Resurgent,2025-07-31,
98412,P2B98E967A099,98412,Resurgent,2025-07-31,
68505,P2BCA8587331B,68505,Resurgent,2025-07-31,
100266,P2BD21071200F,100266,Resurgent,2025-07-31,
98206,P2BE2CA1D8217,98206,Resurgent,2025-07-31,
70943,P2BFBC0871205,70943,Resurgent,2025-07-31,
96703,P2C043F8AD006,96703,Resurgent,2025-07-31,
100158,P2C22DC2EBE32,100158,Resurgent,2025-07-31,
98984,P2C586FC641E8,98984,Resurgent,2025-07-31,
99718,P2C65068017D0,99718,Resurgent,2025-07-31,
100192,P2C65E180B300,100192,Resurgent,2025-07-31,
71182,P2C6F54572D72,71182,Resurgent,2025-07-31,
98126,P2C7CD1CFD602,98126,Resurgent,2025-07-31,
98797,P2C91F71CC868,98797,Resurgent,2025-07-31,
69842,P2CAE7CD5BFAE,69842,Resurgent,2025-07-31,
100006,P2CD9232D6412,100006,Resurgent,2025-07-31,
72297,P2D4F71CA8514,72297,Resurgent,2025-07-31,
98154,P2DEF923BC0C6,98154,Resurgent,2025-07-31,
72628,P2DF36498E5CE,72628,Resurgent,2025-07-31,
99427,P2E352E195ED0,99427,Resurgent,2025-07-31,
69153,P2E4F33CABD33,69153,Resurgent,2025-07-31,
98075,P2EDF79E844EF,98075,Resurgent,2025-07-31,
69552,P2F0C695AD3D9,69552,Resurgent,2025-07-31,
100528,P2F2BAB5C4FE2,100528,Resurgent,2025-07-31,
100241,P2F6FE7BD795F,100241,Resurgent,2025-07-31,
98350,P2FA66DE61AE2,98350,Resurgent,2025-07-31,
97054,P2FB1B37F2DEA,97054,Resurgent,2025-07-31,
98879,P2FBF632F0F09,98879,Resurgent,2025-07-31,
99445,P2FC652759106,99445,Resurgent,2025-07-31,
100655,P2FCED0785ED5,100655,Resurgent,2025-07-31,
98643,P300205A20442,98643,Resurgent,2025-07-31,
69740,P30151B311813,69740,Resurgent,2025-07-31,
98600,P302792FB7F28,98600,Resurgent,2025-07-31,
74833,P304D4F0C6938,74833,Resurgent,2025-07-31,
96915,P30C983768B21,96915,Resurgent,2025-07-31,
98946,P30F26A0A2765,98946,Resurgent,2025-07-31,
102446,P30F670980E1F,102446,Resurgent,2025-07-31,
99990,P30FD5C46308A,99990,Resurgent,2025-07-31,
97763,P312230A67240,97763,Resurgent,2025-07-31,
100615,P31340F2045FF,100615,Resurgent,2025-07-31,
100902,P3136DFFCA1E2,100902,Resurgent,2025-07-31,
71849,P314CA2E6CB92,71849,Resurgent,2025-07-31,
100488,P31C282B8411D,100488,Resurgent,2025-07-31,
72510,P31CA7CD012BF,72510,Resurgent,2025-07-31,
100372,P31E164498648,100372,Resurgent,2025-07-31,
69615,P31F79A56943F,69615,Resurgent,2025-07-31,
99812,P32A482E8F871,99812,Resurgent,2025-07-31,
99686,P32E9DDDC21CC,99686,Resurgent,2025-07-31,
97989,P32F471E0BA61,97989,Resurgent,2025-07-31,
67489,P330676CE00D5,67489,Resurgent,2025-07-31,
96863,P3315F71D80B4,96863,Resurgent,2025-07-31,
98562,P331872DE9076,98562,Resurgent,2025-07-31,
99901,P3330BC6D4EF5,99901,Resurgent,2025-07-31,
100310,P3331542BD83E,100310,Resurgent,2025-07-31,
100544,P3334F49756E8,100544,Resurgent,2025-07-31,
99339,P335DEDCE9926,99339,Resurgent,2025-07-31,
98910,P337CB479E779,98910,Resurgent,2025-07-31,
98794,P337CD57BB9EC,98794,Resurgent,2025-07-31,
99595,P33D5AF759045,99595,Resurgent,2025-07-31,
100511,P342FAB13E8FB,100511,Resurgent,2025-07-31,
67549,P3440218AF4F3,67549,Resurgent,2025-07-31,
99585,P345A662210EA,99585,Resurgent,2025-07-31,
97827,P346697CAFFDF,97827,Resurgent,2025-07-31,
71172,P349866FFF027,71172,Resurgent,2025-07-31,
98443,P34CF6E523824,98443,Resurgent,2025-07-31,
72178,P34D799761E86,72178,Resurgent,2025-07-31,
98435,P35152CB095E6,98435,Resurgent,2025-07-31,
100286,P351AC131BAE0,100286,Resurgent,2025-07-31,
100740,P352C8AC3DA16,100740,Resurgent,2025-07-31,
99204,P3540B32E9CBA,99204,Resurgent,2025-07-31,
98948,P355F49363DA5,98948,Resurgent,2025-07-31,
100704,P3565406ECE4E,100704,Resurgent,2025-07-31,
99420,P356BD752C9EC,99420,Resurgent,2025-07-31,
98977,P35D044CE5F39,98977,Resurgent,2025-07-31,
67226,P35D7CE3CDEBC,67226,Resurgent,2025-07-31,
96935,P3600FE06F63E,96935,Resurgent,2025-07-31,
68495,P361A8F7C7147,68495,Resurgent,2025-07-31,
98355,P3624262E4C59,98355,Resurgent,2025-07-31,
97267,P3639562D3312,97267,Resurgent,2025-07-31,
96521,P365AD31C58AD,96521,Resurgent,2025-07-31,
99023,P366C3C0EFE82,99023,Resurgent,2025-07-31,
71388,P3678F2C01F34,71388,Resurgent,2025-07-31,
99444,P368ABFE38E74,99444,Resurgent,2025-07-31,
96431,P36B025C59661,96431,Resurgent,2025-07-31,
100221,P36E563230157,100221,Resurgent,2025-07-31,
67616,P36EA88AE9E4A,67616,Resurgent,2025-07-31,
96692,P36FD27690B90,96692,Resurgent,2025-07-31,
100312,P37078730DCD9,100312,Resurgent,2025-07-31,
96735,P37349D7853A4,96735,Resurgent,2025-07-31,
97060,P37AF0CFA3136,97060,Resurgent,2025-07-31,
96923,P37B6681A4D81,96923,Resurgent,2025-07-31,
100136,P37B7F93BF824,100136,Resurgent,2025-07-31,
100443,P37D9B70917B4,100443,Resurgent,2025-07-31,
98481,P37F98F117125,98481,Resurgent,2025-07-31,
97244,P37FEE6BA2FA9,97244,Resurgent,2025-07-31,
70600,P38726AB33279,70600,Resurgent,2025-07-31,
98282,P388464D2B1FE,98282,Resurgent,2025-07-31,
98437,P389C7A4A0266,98437,Resurgent,2025-07-31,
97222,P38B0163819F4,97222,Resurgent,2025-07-31,
98039,P38B7CE63B8DE,98039,Resurgent,2025-07-31,
97901,P3944A8D1473C,97901,Resurgent,2025-07-31,
70799,P398B7B7D0FF6,70799,Resurgent,2025-07-31,
100084,P39E538E6C80F,100084,Resurgent,2025-07-31,
97026,P3A119894797C,97026,Resurgent,2025-07-31,
99279,P3A2908D41D00,99279,Resurgent,2025-07-31,
99882,P3A8243630615,99882,Resurgent,2025-07-31,
99051,P3AB0A6048A78,99051,Resurgent,2025-07-31,
100520,P3AB5BB71C6AE,100520,Resurgent,2025-07-31,
100232,P3ACD5128A538,100232,Resurgent,2025-07-31,
96766,P3ACE5A3BB3D9,96766,Resurgent,2025-07-31,
71229,P3B1E7CD74743,71229,Resurgent,2025-07-31,
97141,P3B26518AB0FF,97141,Resurgent,2025-07-31,
100912,P3B2E91DCDBB6,100912,Resurgent,2025-07-31,
100261,P3B457E487B54,100261,Resurgent,2025-07-31,
100237,P3B6CA6FC4C5E,100237,Resurgent,2025-07-31,
69707,P3B7FC493F325,69707,Resurgent,2025-07-31,
67262,P3B978AA12408,67262,Resurgent,2025-07-31,
99797,P3B9D30720B57,99797,Resurgent,2025-07-31,
99408,P3BC7EAE1114D,99408,Resurgent,2025-07-31,
98463,P3BE663EE11C0,98463,Resurgent,2025-07-31,
96971,P3BF6F8A1BBCF,96971,Resurgent,2025-07-31,
99328,P3C0396A7F9D2,99328,Resurgent,2025-07-31,
97431,P3C4B72AD4974,97431,Resurgent,2025-07-31,
96938,P3C7249F40AAB,96938,Resurgent,2025-07-31,
96908,P3C7821D1D53C,96908,Resurgent,2025-07-31,
68602,P3C9C8C3E68DD,68602,Resurgent,2025-07-31,
100162,P3CBCF9507644,100162,Resurgent,2025-07-31,
99920,P3CD219440ED0,99920,Resurgent,2025-07-31,
68798,P3CD27FE00552,68798,Resurgent,2025-07-31,
68455,P3DBAC4E3720D,68456,Resurgent,2025-07-31,
96818,P3E27403760D5,96818,Resurgent,2025-07-31,
100863,P3E358AE75F2C,100863,Resurgent,2025-07-31,
96961,P3E7C18EBA6DC,96961,Resurgent,2025-07-31,
70428,P3E80906F269B,70428,Resurgent,2025-07-31,
97063,P3E83E9A3BF2D,97063,Resurgent,2025-07-31,
99302,P3E84A97F5907,99302,Resurgent,2025-07-31,
67107,P3E91A5BFAD86,67107,Resurgent,2025-07-31,
100919,P3EE660C97CDA,100919,Resurgent,2025-07-31,
64100,P3F472D497B76,64100,Resurgent,2025-07-31,
98982,P3F4DC469AE8B,98982,Resurgent,2025-07-31,
67222,P3F7901D4C74A,67222,Resurgent,2025-07-31,
100389,P3FA42491E2B2,100389,Resurgent,2025-07-31,
97304,P3FC876D5B32A,97304,Resurgent,2025-07-31,
69573,P3FFC6ECE22F0,69573,Resurgent,2025-07-31,
96844,P3FFCE4F989AE,96844,Resurgent,2025-07-31,
100460,P401A857055B9,100460,Resurgent,2025-07-31,
98777,P4041F348C7B1,98777,Resurgent,2025-07-31,
99459,P406194BFCC27,99459,Resurgent,2025-07-31,
